date,Oil_future,Oil_future_volume,Oil_spot,LNG_spot,LNG_future_volume,VIX,Gold_future,DJI_GI,SPX_GI,SH,EEM,Dollar_future,XLK,DJC_E,DJC,DJ_oil_index,DJ_trans,DJ_oil_gas_index,Unemployment,sentiment_avg,LNG_future
11/25/2021,76.686,25419.6,80.24,5.35,58626.4,19.456,1784.02,35670.6914,4692.222,3586.70136,50.286,96.7652,170.2200038,126.50098,952.208,8315.076,16733.378,482.21,3.9,0.197286877,5.0082
11/26/2021,75.042,26880.2,78.73,5.44,83081.8,20.332,1783.74,35537.0039,4682.984,3580.70022,50.002,96.6584,170.2000026,123.95876,943.666,8241.442,16640.536,478.84,3.9,0.176488648,4.9764
11/27/2021,73.398,28340.8,77.22,5.53,107537.2,21.208,1783.46,35403.3164,4673.746,3574.69908,49.718,96.5516,170.1800014,121.41654,935.124,8167.808,16547.694,475.47,3.9,0.155690418,4.9446
11/28/2021,71.754,29801.4,75.71,5.62,131992.6,22.084,1783.18,35269.6289,4664.508,3568.69794,49.434,96.4448,170.1600002,118.87432,926.582,8094.174,16454.852,472.1,3.9,0.134892189,4.9128
11/29/2021,70.11,31262,74.2,5.71,156448,22.96,1782.9,35135.9414,4655.27,3562.6968,49.15,96.338,170.139999,116.3321,918.04,8020.54,16362.01,468.73,3.9,0.11409396,4.881
11/30/2021,66.98,35452,71.01,4.38,160919,27.19,1772.6,34483.7188,4567,3563.8872,48.77,96.007,168.720001,110.2925,893.86,7804.73,15843.15,456.66,3.9,0.126126126,4.607
12/1/2021,65.62,39197,71.63,3.88,159533,31.12,1780.4,34022.0391,4513.04,3576.8853,48.94,96.024,166.410004,109.5066,893.1,7618.84,15493.55,451.21,3.9,0.150326797,4.269
12/2/2021,67.36,44180,70.03,4.03,136008,27.95,1767.8,34639.7891,4577.1001,3573.8358,49.8,96.158,167.940002,110.1766,895.59,7854.77,15949.23,463.76,4,0.180124224,4.112
12/3/2021,66.32,25916,71.61,3.7,118448,30.67,1781.2,34580.0781,4538.4302,3607.4322,48.94,96.114,165.130005,110.3256,900.72,7778.05,15967.24,459.5,4,0.054054054,4.094
12/4/2021,67.56,23890.66667,71.54333333,3.78,131627.6667,29.50666667,1779.933333,34795.72917,4556.176767,3601.390167,49.05333333,96.186,165.6533357,111.4880333,902.46,7832.736667,16087.37,461.9466667,4,0.079948212,3.957
12/5/2021,68.8,21865.33333,71.47666667,3.86,144807.3333,28.34333333,1778.666667,35011.38023,4573.923333,3595.348133,49.16666667,96.258,166.1766663,112.6504667,904.2,7887.423333,16207.5,464.3933333,4,0.105842369,3.82
12/6/2021,70.04,19840,71.41,3.94,157987,27.18,1777.4,35227.0313,4591.6699,3589.3061,49.28,96.33,166.699997,113.8129,905.94,7942.11,16327.63,466.84,4,0.131736527,3.683
12/7/2021,71.92,31794,74.61,5.74,132373,21.89,1782.7,35719.4297,4686.75,3595.0882,50.06,96.37,172.520004,117.4852,915.46,8207.84,16355.42,477.8,4,0.17032967,3.733
12/8/2021,72.6,26437,75.13,3.57,114164,19.9,1781.3,35754.75,4701.21,3637.5675,50.24,95.881,173.309998,118.4055,920.54,8186.04,16304.8,477.79,4,0.123595506,3.817
12/9/2021,70.62,21773,75.41,3.2,108203,21.58,1774.6,35754.6914,4667.4502,3673.0412,50.16,96.252,171.440002,116.6697,913.81,8039.74,16327.07,472.59,4,0.193370166,3.792
12/10/2021,72,22931,74.07,2.95,105807,18.69,1781.5,35970.9883,4712.02,3666.3479,50.12,96.1,174.880005,117.6073,917.62,8119.67,16404.67,475.84,4,0.260869565,3.888
12/11/2021,71.72333333,25810.33333,74.39333333,3.11,114118.6667,19.23,1782.833333,35864.3086,4697.670067,3671.259267,49.62,96.18166667,174.0133363,117.2579,916.1733333,8025.083333,16340.05333,471.5066667,4,0.199706694,3.867333333
12/12/2021,71.44666667,28689.66667,74.71666667,3.27,122430.3333,19.77,1784.166667,35757.6289,4683.320133,3676.170633,49.12,96.26333333,173.1466677,116.9085,914.7266667,7930.496667,16275.43667,467.1733333,4,0.138543823,3.846666667
12/13/2021,71.17,31569,75.04,3.43,130742,20.31,1785.5,35650.9492,4668.9702,3681.082,48.62,96.345,172.279999,116.5591,913.28,7835.91,16210.82,462.84,4,0.077380952,3.826
12/14/2021,70.26,29586,74.28,2.99,109374,21.89,1769.8,35544.1797,4634.0898,3661.5253,48.58,96.538,169.449997,115.6012,909.76,7769.64,16008,460.8,4,0.126865672,3.787
12/15/2021,71.44,25478,73.12,2.99,102750,19.29,1774.4,35927.4297,4709.8501,3647.6303,48.46,96.482,173.940002,115.8365,904.89,7758.86,16104,459.2,4,0.24137931,3.824
12/16/2021,72.02,26690,74.66,2.9,113045,20.57,1799,35897.6406,4668.6699,3675.016,48.47,96.015,169.009995,117.8856,920.81,7792.15,16001.33,461.42,4,0.132596685,3.78
12/17/2021,70.88,4602,74.23,3.93,93151,21.57,1795.5,35365.4414,4620.6401,3632.3638,48.32,96.548,167.880005,115.5661,915.74,7631.13,15828.97,451.99,4,0.057142857,3.669
12/18/2021,70.32,13488.66667,73.13333333,3.953333333,102578,22.00333333,1793.066667,35221.01433,4603.100067,3619.443167,48.01666667,96.547,167.1100057,114.6204,912.5666667,7598.33,15747.73667,450.0633333,4,0.081725255,3.725333333
12/19/2021,69.76,22375.33333,72.03666667,3.976666667,112005,22.43666667,1790.633333,35076.58727,4585.560033,3606.522533,47.71333333,96.546,166.3400063,113.6747,909.3933333,7565.53,15666.50333,448.1366667,4,0.106307654,3.781666667
12/20/2021,69.2,31262,70.94,4,121432,22.87,1788.2,34932.1602,4568.02,3593.6019,47.41,96.545,165.570007,112.729,906.22,7532.73,15585.27,446.21,4,0.130890052,3.838
12/21/2021,71.2,24320,72.18,4.82,118639,21.01,1793.9,35492.6992,4649.23,3625.1251,48.26,96.489,169.759995,116.5895,923.13,7836.88,15963.15,459.42,4,0.088888889,3.87
12/22/2021,73.04,20725,73.99,4.18,81983,18.63,1803.8,35753.8906,4696.5601,3622.6178,48.45,96.059,171.979996,118.8812,937.82,7878.54,15961.74,461.73,4,0.140939597,3.973
12/23/2021,73.73,22604,75.16,2.62,77267,17.96,1808.1,35950.5586,4725.79,3643.3391,48.75,95.985,172.940002,120.0292,941.22,7871.44,16186.96,462.28,4,0.114583333,3.733
12/24/2021,74.315,20550.5,75.2775,2.665,66857.75,17.89,1808.875,36038.51367,4742.139975,3636.49785,48.78,96.01025,173.8675,120.805475,944.455,7937.1525,16237.3925,464.7825,4,0.127604167,3.81225
12/25/2021,74.9,18497,75.395,2.71,56448.5,17.82,1809.65,36126.46875,4758.48995,3629.6566,48.81,96.0355,174.794998,121.58175,947.69,8002.865,16287.825,467.285,4,0.140625,3.8915
12/26/2021,75.485,16443.5,75.5125,2.755,46039.25,17.75,1810.425,36214.42383,4774.839925,3622.81535,48.84,96.06075,175.722496,122.358025,950.925,8068.5775,16338.2575,469.7875,4,0.153645834,3.97075
12/27/2021,76.07,14390,75.63,2.8,35630,17.68,1811.2,36302.3789,4791.1899,3615.9741,48.87,96.086,176.649994,123.1343,954.16,8134.29,16388.69,472.29,4,0.166666667,4.05
12/28/2021,76.08,14329,77.39,2.57,107342,17.54,1805.4,36398.2109,4786.3501,3630.1115,48.77,96.203,175.729996,123.6086,952.53,8115.12,16390.95,471.47,4,0.197802198,3.89
12/29/2021,76.6,17208,78.17,2.5,138161,16.95,1799.3,36488.6289,4793.0601,3597.0002,48.5,95.926,175.880005,124.1575,955,8086.61,16466.21,468.55,4,0.204819277,3.844
12/30/2021,76.6,11285,78.33,3.57,118077,17.33,1816.8,36398.0781,4778.73,3619.1886,49,95.964,174.720001,124.1183,949.87,7976.27,16380.55,465.45,4,0.165217391,3.597
12/31/2021,76.4875,13097.75,78.2525,4.8025,112390.75,17.1475,1812.925,36444.82323,4783.187525,3624.3353,49.055,96.02575,174.9200017,123.997475,949.65,8037.8125,16361.11,469.2025,4,0.16557971,3.65175
1/1/2022,76.375,14910.5,78.175,6.035,106704.5,16.965,1809.05,36491.56835,4787.64505,3629.482,49.11,96.0875,175.1200025,123.87665,949.43,8099.355,16341.67,472.955,4,0.165942029,3.7065
1/2/2022,76.2625,16723.25,78.0975,7.2675,101018.25,16.7825,1805.175,36538.31347,4792.102575,3634.6287,49.165,96.14925,175.3200033,123.755825,949.21,8160.8975,16322.23,476.7075,4,0.166304348,3.76125
1/3/2022,76.15,18536,78.02,8.5,95332,16.6,1801.3,36585.0586,4796.5601,3639.7754,49.22,96.211,175.520004,123.635,948.99,8222.44,16302.79,480.46,4,0.166666667,3.816
1/4/2022,77.18,23421,78.94,5.62,126959,16.91,1816.3,36799.6484,4793.54,3632.3289,49.04,96.274,173.660004,124.8557,959.83,8553.88,16579.59,496.08,4,0.117408907,3.752
1/5/2022,77.27,26829,80.08,7.66,93798,19.73,1807.9,36407.1094,4700.5801,3595.1761,48.37,96.182,168.320007,126.6533,965.1,8425.77,16344.15,494.86,4,0.141891892,3.842
1/6/2022,79.6,28368,80.81,16.29,113269,19.61,1790.3,36236.4688,4696.0498,3586.0792,48.54,96.326,167.470001,128.3896,961.95,8689.14,16345.25,505.85,4,0.193675889,3.852
1/7/2022,79,36077,82.16,8.8,120610,18.76,1797.7,36231.6602,4677.0298,3579.5427,48.8,95.722,165.929993,127.902,967,8792.01,16268.77,512.56,4,0.114942529,3.935
1/8/2022,78.81333333,33891,82.02333333,10.00333333,132844,18.97333333,1798.866667,36177.39717,4674.7832,3584.201367,48.84666667,95.81133333,165.9399977,127.6179333,965.0966667,8785.55,16185.37333,512.0633333,4,0.129370969,3.993666667
1/9/2022,78.62666667,31705,81.88666667,11.20666667,145078,19.18666667,1800.033333,36123.13413,4672.5366,3588.860033,48.89333333,95.90066667,165.9500023,127.3338667,963.1933333,8779.09,16101.97667,511.5666667,4,0.143799408,4.052333333
1/10/2022,78.44,29519,81.75,12.41,157312,19.4,1801.2,36068.8711,4670.29,3593.5187,48.94,95.99,165.960007,127.0498,961.29,8772.63,16018.58,511.07,4,0.158227848,4.111
1/11/2022,81.42,32450,82.13,5.45,107939,18.41,1822.8,36252.0195,4713.0698,3567.4409,49.92,95.625,167.949997,131.1845,978.85,9073.47,15990.86,527.95,4,0.197183099,4.218
1/12/2022,82.82,30538,84.35,5.34,194742,17.62,1825.1,36290.3203,4726.3501,3597.4321,50.63,94.901,168.740005,133.6892,993.12,9177.49,15971.1,529.22,4,0.230337079,4.783
1/13/2022,81.62,27032,84.72,12.46,209204,20.31,1811.8,36113.6211,4659.0298,3555.2585,50.09,94.775,164.369995,132.0291,980.72,9084.49,16004.57,525.61,4,0.187214612,4.263
1/14/2022,84.09,36389,85.47,12.02,102349,19.19,1814.2,35911.8086,4662.8501,3521.2559,50.12,95.161,165.759995,134.4479,985.04,9350.38,15904.96,538,4,0.247524752,4.228
1/15/2022,84.72,31775.5,86.125,10.545,104661.25,20.09,1811.85,35775.97365,4641.41505,3533.420525,49.9025,95.3015,164.764996,134.9393,986.385,9335.2525,15843.0875,538.285,4,0.244938436,4.254
1/16/2022,85.35,27162,86.78,9.07,106973.5,20.99,1809.5,35640.1387,4619.98,3545.58515,49.685,95.442,163.769997,135.4307,987.73,9320.125,15781.215,538.57,4,0.24235212,4.28
1/17/2022,85.98,22548.5,87.435,7.595,109285.75,21.89,1807.15,35504.30375,4598.54495,3557.749775,49.4675,95.5825,162.774998,135.9221,989.075,9304.9975,15719.3425,538.855,4,0.239765803,4.306
1/18/2022,86.61,17935,88.09,6.12,111598,22.79,1804.8,35368.4688,4577.1099,3569.9144,49.25,95.723,161.779999,136.4135,990.42,9289.87,15657.47,539.14,4,0.237179487,4.332
1/19/2022,86.92,5955,88.5,15.96,107261,23.85,1837.2,35028.6484,4532.7598,3558.1796,49.39,95.5,159.520004,137.1751,1003.88,9188.75,15588.08,534.84,4,0.171597633,4.019
1/20/2022,84.64,52051,88.56,18.11,87839,25.59,1839.9,34715.3906,4482.73,3555.0629,49.7,95.725,157.460007,136.4744,1007.69,8969.41,15521.64,529.65,4,0.16097561,3.84
1/21/2022,84.81,44796,87.46,14.5,66699,28.85,1835.9,34265.3711,4397.9399,3522.5679,49.02,95.636,154.330002,136.2164,1003.51,8692.91,15247.28,519.16,4,0.038674033,3.96
1/22/2022,83.85,46661.66667,87.63666667,12.03666667,58442.66667,29.2,1838.7,34298.41407,4402.003233,3523.080267,48.80333333,95.72433333,154.5966697,135.4477,1000.47,8720.173333,15310.16,520.1133333,4,0.059116022,3.961333333
1/23/2022,82.89,48527.33333,87.81333333,9.573333333,50186.33333,29.55,1841.5,34331.45703,4406.066567,3523.592633,48.58666667,95.81266667,154.8633373,134.679,997.43,8747.436667,15373.04,521.0666667,4,0.079558011,3.962666667
1/24/2022,81.93,50393,87.99,7.11,41930,29.9,1844.3,34364.5,4410.1299,3524.105,48.37,95.901,155.130005,133.9103,994.39,8774.7,15435.92,522.02,4,0.1,3.964
